,date,ticker,shares_outstanding
13,"June 30, 2019",JHG,187860000.0
14,"April 29, 2019",JHG,190830000.0
15,"March 31, 2019",JHG,190850000.0
16,"Feb. 22, 2019",JHG,191890000.0
17,"Dec. 31, 2018",JHG,191890000.0
18,"Oct. 26, 2018",JHG,194100000.0
19,"Sept. 30, 2018",JHG,194100000.0
20,"July 27, 2018",JHG,195830000.0
21,"June 30, 2018",JHG,195830000.0
22,"May 4, 2018",JHG,195110000.0
23,"May 3, 2018",JHG,195110000.0
24,"March 31, 2018",JHG,195110000.0
0,"Oct. 23, 2020",ROLL,25100000.0
1,"Sept. 26, 2020",ROLL,25100000.0
2,"July 31, 2020",ROLL,25070000.0
3,"July 13, 2020",ROLL,24810000.0
4,"July 1, 2020",ROLL,25070000.0
5,"June 27, 2020",ROLL,25070000.0
6,"May 15, 2020",ROLL,25040000.0
7,"March 28, 2020",ROLL,25040000.0
8,"Jan. 31, 2020",ROLL,25040000.0
9,"Dec. 28, 2019",ROLL,25030000.0
10,"Oct. 25, 2019",ROLL,25020000.0
11,"Sept. 28, 2019",ROLL,25020000.0
12,"July 26, 2019",ROLL,24870000.0
13,"July 15, 2019",ROLL,24870000.0
14,"July 1, 2019",ROLL,24880000.0
15,"June 29, 2019",ROLL,24880000.0
16,"May 17, 2019",ROLL,24800000.0
17,"March 30, 2019",ROLL,24850000.0
18,"Feb. 1, 2019",ROLL,24820000.0
19,"Dec. 29, 2018",ROLL,24480000.0
20,"Oct. 26, 2018",ROLL,24770000.0
21,"Sept. 29, 2018",ROLL,24450000.0
22,"July 26, 2018",ROLL,24600000.0
23,"July 16, 2018",ROLL,24270000.0
24,"July 1, 2018",ROLL,24610000.0
0,"April 30, 2020",SIMO,35150000.0
1,"Dec. 31, 2019",SIMO,34780000.0
2,"March 31, 2019",SIMO,36520000.0
3,"Dec. 31, 2018",SIMO,36170000.0
4,"March 31, 2018",SIMO,36110000.0
5,"Dec. 31, 2017",SIMO,35790000.0
6,"March 31, 2017",SIMO,35740000.0
7,"Dec. 31, 2016",SIMO,35330000.0
8,"March 31, 2016",SIMO,35270000.0
9,"Dec. 31, 2015",SIMO,34880000.0
10,"March 31, 2015",SIMO,34400000.0
11,"Dec. 31, 2014",SIMO,33910000.0
12,"March 31, 2014",SIMO,33710000.0
13,"Dec. 31, 2013",SIMO,32909999.999999996
14,"March 31, 2013",SIMO,33710000.0
15,"Dec. 31, 2012",SIMO,32509999.999999996
0,"Oct. 30, 2020",UFAB,9779000.0
1,"Sept. 30, 2020",UFAB,9779000.0
2,"Aug. 7, 2020",UFAB,9779000.0
3,"June 30, 2020",UFAB,9779000.0
4,"June 11, 2020",UFAB,9779000.0
5,"May 18, 2020",UFAB,9779000.0
6,"March 31, 2020",UFAB,9779000.0
7,"March 1, 2020",UFAB,9779000.0
8,"Dec. 29, 2019",UFAB,9779000.0
9,"Nov. 7, 2019",UFAB,9779000.0
10,"Sept. 29, 2019",UFAB,9779000.0
11,"Aug. 7, 2019",UFAB,9779000.0
12,"June 30, 2019",UFAB,9779000.0
13,"May 3, 2019",UFAB,9779000.0
14,"April 9, 2019",UFAB,9779000.0
15,"March 31, 2019",UFAB,9779000.0
16,"March 1, 2019",UFAB,9779000.0
17,"Dec. 30, 2018",UFAB,9779000.0
18,"Nov. 2, 2018",UFAB,9773000.0
19,"Sept. 30, 2018",UFAB,9772000.0
20,"Aug. 3, 2018",UFAB,9772000.0
21,"July 1, 2018",UFAB,9772000.0
22,"May 4, 2018",UFAB,9767000.0
23,"April 9, 2018",UFAB,9767000.0
24,"April 1, 2018",UFAB,9767000.0
0,"Oct. 29, 2020",THG,36380000.0
1,"Oct. 27, 2020",THG,37230000.0
2,"Oct. 26, 2020",THG,37250000.0
3,"Sept. 30, 2020",THG,37400000.0
4,"Aug. 12, 2020",THG,37720000.0
5,"July 27, 2020",THG,37740000.0
6,"June 30, 2020",THG,37900000.0
7,"April 27, 2020",THG,38000000.0
8,"March 31, 2020",THG,38000000.0
9,"March 16, 2020",THG,38170000.0
10,"Feb. 19, 2020",THG,38450000.0
11,"Dec. 31, 2019",THG,38400000.0
12,"Dec. 9, 2019",THG,38460000.0
13,"Oct. 30, 2019",THG,39390000.0
14,"Sept. 30, 2019",THG,39600000.0
15,"July 31, 2019",THG,39550000.0
16,"June 30, 2019",THG,39600000.0
17,"June 28, 2019",THG,39470000.0
18,"April 30, 2019",THG,40700000.0
19,"March 31, 2019",THG,40700000.0
20,"March 18, 2019",THG,40690000.0
21,"Feb. 15, 2019",THG,40570000.0
22,"Jan. 2, 2019",THG,40540000.0
23,"Dec. 31, 2018",THG,42300000.0
24,"Oct. 30, 2018",THG,42330000.0
0,"Nov. 3, 2020",KTCC,10760000.0
1,"Sept. 30, 2020",KTCC,10760000.0
2,"Sept. 26, 2020",KTCC,10760000.0
3,"Sept. 4, 2020",KTCC,10760000.0
4,"Sept. 3, 2020",KTCC,10760000.0
5,"June 27, 2020",KTCC,10760000.0
6,"May 4, 2020",KTCC,10760000.0
7,"March 28, 2020",KTCC,10760000.0
8,"Feb. 4, 2020",KTCC,10760000.0
9,"Dec. 28, 2019",KTCC,10760000.0
10,"Nov. 5, 2019",KTCC,10760000.0
11,"Sept. 28, 2019",KTCC,10760000.0
12,"Sept. 5, 2019",KTCC,10760000.0
13,"Sept. 4, 2019",KTCC,10760000.0
14,"June 29, 2019",KTCC,10760000.0
15,"May 6, 2019",KTCC,10760000.0
16,"March 30, 2019",KTCC,10760000.0
17,"Feb. 5, 2019",KTCC,10760000.0
18,"Dec. 29, 2018",KTCC,10760000.0
19,"Nov. 6, 2018",KTCC,10760000.0
20,"Sept. 29, 2018",KTCC,10760000.0
21,"Sept. 6, 2018",KTCC,10760000.0
22,"Sept. 4, 2018",KTCC,10760000.0
23,"June 30, 2018",KTCC,10760000.0
24,"May 1, 2018",KTCC,10760000.0
0,"Oct. 28, 2020",LH,97400000.0
1,"Sept. 30, 2020",LH,97400000.0
2,"July 29, 2020",LH,97400000.0
3,"June 30, 2020",LH,97300000.0
4,"May 6, 2020",LH,97200000.0
5,"March 31, 2020",LH,97100000.0
6,"March 25, 2020",LH,97100000.0
7,"Feb. 26, 2020",LH,97300000.0
8,"Dec. 31, 2019",LH,97200000.0
9,"Oct. 29, 2019",LH,97100000.0
10,"Sept. 30, 2019",LH,97400000.0
11,"Aug. 6, 2019",LH,97700000.0
12,"June 30, 2019",LH,97800000.0
13,"May 1, 2019",LH,98500000.0
14,"March 31, 2019",LH,98700000.0
15,"March 22, 2019",LH,98680000.0
16,"Feb. 26, 2019",LH,98600000.0
17,"Dec. 31, 2018",LH,98900000.0
18,"Oct. 26, 2018",LH,100900000.0
19,"Sept. 30, 2018",LH,101400000.0
20,"July 25, 2018",LH,101900000.0
21,"June 30, 2018",LH,102000000.0
22,"April 27, 2018",LH,102300000.0
23,"March 31, 2018",LH,102100000.0
24,"March 23, 2018",LH,102000000.0
0,"Oct. 12, 2020",TPH,126830000.0
1,"Sept. 30, 2020",TPH,126830000.0
2,"July 10, 2020",TPH,130330000.00000001
3,"June 30, 2020",TPH,130330000.00000001
4,"April 10, 2020",TPH,130240000.00000001
5,"March 31, 2020",TPH,130240000.00000001
6,"March 3, 2020",TPH,134199999.99999999
7,"Feb. 6, 2020",TPH,136080000.0
8,"Dec. 31, 2019",TPH,136150000.0
9,"Oct. 14, 2019",TPH,139240000.0
10,"Sept. 30, 2019",TPH,139240000.0
11,"July 12, 2019",TPH,142260000.0
12,"June 30, 2019",TPH,142260000.0
13,"April 12, 2019",TPH,142210000.0
14,"March 31, 2019",TPH,142210000.0
15,"March 1, 2019",TPH,142210000.0
16,"Feb. 8, 2019",TPH,141670000.0
17,"Dec. 31, 2018",TPH,141660000.0
18,"Oct. 15, 2018",TPH,142200000.0
19,"Sept. 30, 2018",TPH,142200000.0
20,"July 16, 2018",TPH,152040000.0
21,"June 30, 2018",TPH,152030000.0
22,"April 16, 2018",TPH,151920000.0
23,"March 31, 2018",TPH,151920000.0
24,"Feb. 26, 2018",TPH,151390000.0
0,"Oct. 22, 2020",CACC,17650000.0
1,"Sept. 30, 2020",CACC,17650000.0
2,"July 23, 2020",CACC,17650000.0
3,"June 30, 2020",CACC,17650000.0
4,"May 21, 2020",CACC,17650000.0
5,"May 20, 2020",CACC,17650000.0
6,"March 31, 2020",CACC,17650000.0
7,"Feb. 4, 2020",CACC,18150000.0
8,"Dec. 31, 2019",CACC,18350000.0
9,"Oct. 22, 2019",CACC,18800000.0
10,"Sept. 30, 2019",CACC,18800000.0
11,"July 23, 2019",CACC,18800000.0
12,"June 30, 2019",CACC,18800000.0
13,"April 22, 2019",CACC,18800000.0
14,"April 11, 2019",CACC,18800000.0
15,"March 31, 2019",CACC,18800000.0
16,"Feb. 1, 2019",CACC,18780000.0
17,"Dec. 31, 2018",CACC,18970000.0
18,"Oct. 22, 2018",CACC,19310000.0
19,"Sept. 30, 2018",CACC,19310000.0
20,"July 24, 2018",CACC,19310000.0
21,"June 30, 2018",CACC,19310000.0
22,"April 26, 2018",CACC,19310000.0
23,"April 12, 2018",CACC,19310000.0
24,"March 31, 2018",CACC,19310000.0
0,"Oct. 19, 2020",CP,134500000.0
1,"Sept. 30, 2020",CP,134490000.0
2,"July 21, 2020",CP,135530000.0
3,"July 1, 2020",CP,135500000.0
4,"June 30, 2020",CP,135500000.0
5,"April 20, 2020",CP,135630000.0
6,"April 1, 2020",CP,135600000.0
7,"March 31, 2020",CP,135600000.0
8,"Feb. 18, 2020",CP,136750000.0
9,"Jan. 1, 2020",CP,137000000.0
10,"Dec. 31, 2019",CP,137000000.0
11,"Dec. 9, 2019",CP,137170000.0
12,"Oct. 22, 2019",CP,137200000.0
13,"Oct. 1, 2019",CP,137500000.0
14,"Sept. 30, 2019",CP,137500000.0
15,"July 15, 2019",CP,138580000.0
16,"July 1, 2019",CP,139100000.0
17,"June 30, 2019",CP,139100000.0
18,"April 22, 2019",CP,139820000.0
19,"April 1, 2019",CP,139800000.0
20,"March 31, 2019",CP,139800000.0
21,"March 15, 2019",CP,139870000.0
22,"Feb. 13, 2019",CP,140040000.0
23,"Jan. 1, 2019",CP,140500000.0
24,"Dec. 31, 2018",CP,140500000.0
0,"June 30, 2020",E,1772000000.0
1,"May 5, 2020",E,1786000000.0
2,"Dec. 31, 2019",E,1786000000.0
3,"Dec. 31, 2018",E,1801000000.0
4,"Dec. 31, 2017",E,1817000000.0
5,"Dec. 31, 2016",E,1817000000.0
6,"June 30, 2016",E,1817000000.0
7,"Dec. 31, 2015",E,1817000000.0
8,"June 30, 2015",E,1817000000.0
9,"Dec. 31, 2014",E,1817000000.0
10,"June 30, 2014",E,1817000000.0
11,"April 10, 2014",E,1811000000.0
12,"Dec. 31, 2013",E,1811000000.0
13,"June 30, 2013",E,1811000000.0
14,"Dec. 31, 2012",E,1817000000.0
15,"June 30, 2012",E,1811000000.0
16,"Dec. 31, 2011",E,1811000000.0
17,"Dec. 31, 2010",E,1811000000.0
18,"Dec. 31, 2009",E,1811000000.0
19,"Dec. 31, 2008",E,1811000000.0
20,"March 31, 2008",E,1811000000.0
21,"Dec. 31, 2007",E,1828000000.0
22,"Dec. 31, 2006",E,1840000000.0
23,"Dec. 31, 2005",E,1864000000.0
24,"Dec. 31, 2004",E,2001999999.9999998
0,"Nov. 30, 2020",HPQ,1290000000.0
1,"Oct. 31, 2020",HPQ,1304000000.0
2,"July 31, 2020",HPQ,1373000000.0
3,"April 30, 2020",HPQ,1430000000.0
4,"March 25, 2020",HPQ,1430000000.0
5,"Jan. 31, 2020",HPQ,1433000000.0
6,"Nov. 30, 2019",HPQ,1453000000.0
7,"Oct. 31, 2019",HPQ,1458000000.0
8,"July 31, 2019",HPQ,1482000000.0
9,"April 30, 2019",HPQ,1506000000.0
10,"Feb. 22, 2019",HPQ,1534000000.0
11,"Jan. 31, 2019",HPQ,1539000000.0
12,"Nov. 30, 2018",HPQ,1553000000.0
13,"Oct. 31, 2018",HPQ,1560000000.0
14,"July 31, 2018",HPQ,1582000000.0
15,"April 30, 2018",HPQ,1611000000.0
16,"Feb. 23, 2018",HPQ,1637000000.0
17,"Jan. 31, 2018",HPQ,1641000000.0
18,"Nov. 30, 2017",HPQ,1645000000.0
19,"Oct. 31, 2017",HPQ,1650000000.0
20,"July 31, 2017",HPQ,1670000000.0
21,"April 30, 2017",HPQ,1683000000.0
22,"Feb. 16, 2017",HPQ,1691000000.0
23,"Jan. 31, 2017",HPQ,1693000000.0
24,"Jan. 23, 2017",HPQ,1705000000.0
0,"Oct. 28, 2020",CORT,116170000.0
1,"Sept. 30, 2020",CORT,116170000.0
2,"July 28, 2020",CORT,115560000.0
3,"June 30, 2020",CORT,115550000.0
4,"April 30, 2020",CORT,114600000.0
5,"April 17, 2020",CORT,114600000.0
6,"March 31, 2020",CORT,114600000.0
7,"Feb. 12, 2020",CORT,114590000.0
8,"Dec. 31, 2019",CORT,114550000.0
9,"Nov. 1, 2019",CORT,114280000.0
10,"Sept. 30, 2019",CORT,114110000.0
11,"July 29, 2019",CORT,113690000.0
12,"June 30, 2019",CORT,113640000.0
13,"May 1, 2019",CORT,114860000.0
14,"April 22, 2019",CORT,114830000.0
15,"March 31, 2019",CORT,114930000.0
16,"Feb. 20, 2019",CORT,114720000.0
17,"Dec. 31, 2018",CORT,115030000.0
18,"Oct. 30, 2018",CORT,115470000.0
19,"Aug. 3, 2018",CORT,116050000.0
20,"May 3, 2018",CORT,115240000.0
21,"April 18, 2018",CORT,115240000.0
22,"March 31, 2018",CORT,115200000.0
23,"Feb. 23, 2018",CORT,114830000.0
24,"Dec. 31, 2017",CORT,114720000.0
0,"Sept. 30, 2020",OPRA,115070000.0
1,"June 30, 2020",OPRA,117560000.0
2,"April 30, 2020",OPRA,119260000.0
3,"March 31, 2020",OPRA,119260000.0
4,"Dec. 31, 2019",OPRA,118910000.0
5,"Sept. 30, 2019",OPRA,117790000.0
6,"Sept. 10, 2019",OPRA,110290000.0
0,"Dec. 18, 2020",BFRA,23870000.0
1,"Oct. 20, 2020",BFRA,22550000.0
2,"Sept. 30, 2020",BFRA,22420000.0
3,"June 30, 2020",BFRA,22420000.0
4,"March 31, 2020",BFRA,22420000.0
5,"Feb. 18, 2020",BFRA,22420000.0
6,"Feb. 12, 2020",BFRA,22420000.0
7,"Jan. 28, 2020",BFRA,22420000.0
8,"Jan. 22, 2020",BFRA,22420000.0
9,"Jan. 20, 2020",BFRA,22420000.0
10,"Dec. 31, 2019",BFRA,22420000.0
11,"Nov. 13, 2019",BFRA,22420000.0
12,"Nov. 8, 2019",BFRA,22420000.0
13,"Oct. 31, 2019",BFRA,22420000.0
14,"Sept. 30, 2019",BFRA,22420000.0
15,"Sept. 26, 2019",BFRA,22410000.0
16,"Aug. 2, 2019",BFRA,22320000.0
17,"June 30, 2019",BFRA,22320000.0
18,"May 16, 2019",BFRA,22320000.0
19,"March 31, 2019",BFRA,22320000.0
20,"Jan. 31, 2019",BFRA,22320000.0
21,"Dec. 31, 2018",BFRA,22320000.0
22,"Oct. 5, 2018",BFRA,22290000.0
23,"Sept. 30, 2018",BFRA,22290000.0
24,"July 4, 2018",BFRA,22250000.0
0,"Oct. 29, 2020",RIVE,9281000.0
1,"Oct. 6, 2020",RIVE,9280000.0
2,"Sept. 30, 2020",RIVE,9280000.0
3,"July 30, 2020",RIVE,9264000.0
4,"June 30, 2020",RIVE,9264000.0
5,"April 29, 2020",RIVE,9240000.0
6,"April 15, 2020",RIVE,9182000.0
7,"March 31, 2020",RIVE,9236000.0
8,"Feb. 28, 2020",RIVE,9226000.0
9,"Dec. 31, 2019",RIVE,9217000.0
10,"Oct. 30, 2019",RIVE,9184000.0
11,"Sept. 30, 2019",RIVE,9183000.0
12,"July 30, 2019",RIVE,9168000.0
13,"June 30, 2019",RIVE,9168000.0
14,"June 10, 2019",RIVE,9163000.0
15,"May 22, 2019",RIVE,9163000.0
16,"April 29, 2019",RIVE,9155000.0
17,"April 15, 2019",RIVE,9155000.0
18,"March 31, 2019",RIVE,9155000.0
19,"Feb. 28, 2019",RIVE,9150000.0
20,"Dec. 31, 2018",RIVE,9122000.0
21,"Oct. 31, 2018",RIVE,9112000.0
22,"Sept. 30, 2018",RIVE,9111000.0
23,"July 30, 2018",RIVE,9095000.0
24,"June 30, 2018",RIVE,9095000.0
0,"March 31, 2020",TOUR,123370000.0
1,"Dec. 31, 2019",TOUR,123340000.0
2,"Feb. 28, 2019",TOUR,123030000.0
3,"Dec. 31, 2018",TOUR,123340000.0
4,"Dec. 31, 2017",TOUR,129639999.99999999
0,"Dec. 8, 2020",GFF,56230000.0
1,"Oct. 31, 2020",GFF,56120000.0
2,"Sept. 30, 2020",GFF,56130000.0
3,"Aug. 24, 2020",GFF,56130000.0
4,"Aug. 21, 2020",GFF,56130000.0
5,"Aug. 18, 2020",GFF,55430000.0
6,"Aug. 4, 2020",GFF,47430000.0
7,"June 30, 2020",GFF,47430000.0
8,"March 31, 2020",GFF,47430000.0
9,"Dec. 31, 2019",GFF,46910000.0
10,"Dec. 10, 2019",GFF,46910000.0
11,"Oct. 31, 2019",GFF,46810000.0
12,"Sept. 30, 2019",GFF,46810000.0
13,"July 31, 2019",GFF,46800000.0
14,"June 30, 2019",GFF,46800000.0
15,"April 30, 2019",GFF,46800000.0
16,"March 31, 2019",GFF,46800000.0
17,"Dec. 31, 2018",GFF,46760000.0
18,"Dec. 11, 2018",GFF,46260000.0
19,"Oct. 31, 2018",GFF,45670000.0
20,"Sept. 30, 2018",GFF,45670000.0
21,"July 31, 2018",GFF,45620000.0
22,"June 30, 2018",GFF,45620000.0
23,"June 14, 2018",GFF,45620000.0
24,"June 8, 2018",GFF,45620000.0
0,"Dec. 2, 2020",DSGX,84480000.0
1,"Oct. 31, 2020",DSGX,84480000.0
2,"Sept. 9, 2020",DSGX,84470000.0
3,"July 31, 2020",DSGX,84470000.0
4,"July 15, 2020",DSGX,84470000.0
5,"May 27, 2020",DSGX,84160000.0
6,"April 30, 2020",DSGX,84160000.0
7,"April 28, 2020",DSGX,84160000.0
8,"April 20, 2020",DSGX,84160000.0
9,"April 14, 2020",DSGX,84160000.0
10,"March 4, 2020",DSGX,84160000.0
11,"Jan. 31, 2020",DSGX,84160000.0
12,"Dec. 4, 2019",DSGX,84150000.0
13,"Oct. 31, 2019",DSGX,84150000.0
14,"Sept. 4, 2019",DSGX,84130000.0
15,"July 31, 2019",DSGX,84130000.0
16,"June 10, 2019",DSGX,84120000.0
17,"May 29, 2019",DSGX,77220000.0
18,"April 30, 2019",DSGX,77220000.0
19,"April 25, 2019",DSGX,77220000.0
20,"March 6, 2019",DSGX,77160000.0
21,"Feb. 13, 2019",DSGX,77160000.0
22,"Jan. 31, 2019",DSGX,76860000.0
23,"Nov. 28, 2018",DSGX,76860000.0
24,"Oct. 31, 2018",DSGX,76860000.0
0,"Oct. 26, 2020",HAS,137030000.0
1,"Sept. 27, 2020",HAS,137030000.0
2,"July 27, 2020",HAS,137020000.0
3,"June 28, 2020",HAS,137020000.0
4,"April 29, 2020",HAS,137010000.0
5,"March 29, 2020",HAS,137010000.0
6,"March 18, 2020",HAS,137010000.0
7,"March 6, 2020",HAS,137000000.0
8,"Feb. 11, 2020",HAS,136880000.0
9,"Dec. 29, 2019",HAS,136860000.0
10,"Nov. 8, 2019",HAS,136830000.0
11,"Nov. 5, 2019",HAS,126240000.0
12,"Oct. 18, 2019",HAS,126250000.0
13,"Sept. 29, 2019",HAS,126250000.0
14,"July 23, 2019",HAS,126200000.0
15,"June 30, 2019",HAS,126210000.0
16,"April 22, 2019",HAS,125850000.0
17,"March 31, 2019",HAS,125860000.0
18,"March 20, 2019",HAS,126000000.0
19,"March 6, 2019",HAS,126110000.0
20,"Feb. 8, 2019",HAS,125840000.0
21,"Dec. 30, 2018",HAS,126130000.0
22,"Oct. 22, 2018",HAS,126510000.0
23,"Sept. 30, 2018",HAS,126720000.0
24,"July 23, 2018",HAS,126940000.0
0,"Oct. 27, 2020",FI,226320000.0
1,"Sept. 30, 2020",FI,226180000.0
2,"July 28, 2020",FI,226140000.0
3,"June 30, 2020",FI,225930000.0
4,"April 30, 2020",FI,225710000.0
5,"April 9, 2020",FI,225710000.0
6,"March 31, 2020",FI,225910000.0
7,"Feb. 18, 2020",FI,225660000.0
8,"Dec. 31, 2019",FI,225510000.0
9,"Oct. 31, 2019",FI,225500000.0
10,"Sept. 30, 2019",FI,225500000.0
11,"July 31, 2019",FI,225340000.0
12,"June 30, 2019",FI,225110000.0
13,"May 1, 2019",FI,225100000.0
14,"April 24, 2019",FI,224940000.0
15,"March 31, 2019",FI,224940000.0
16,"March 18, 2019",FI,224940000.0
17,"Feb. 18, 2019",FI,224460000.0
18,"Dec. 31, 2018",FI,224290000.0
19,"Dec. 18, 2018",FI,224290000.0
20,"Dec. 4, 2018",FI,224290000.0
21,"Oct. 31, 2018",FI,224240000.0
22,"Sept. 30, 2018",FI,224230000.0
23,"July 31, 2018",FI,224190000.0
24,"June 30, 2018",FI,224040000.0
0,"Dec. 31, 2020",SMBK,15110000.0
1,"Nov. 6, 2020",SMBK,15240000.0
2,"Sept. 30, 2020",SMBK,15230000.0
3,"Aug. 3, 2020",SMBK,15220000.0
4,"June 30, 2020",SMBK,15220000.0
5,"June 25, 2020",SMBK,15220000.0
6,"May 8, 2020",SMBK,15220000.0
7,"March 31, 2020",SMBK,15220000.0
8,"March 30, 2020",SMBK,15230000.0
9,"March 6, 2020",SMBK,15340000.0
10,"March 1, 2020",SMBK,15260000.0
11,"Dec. 31, 2019",SMBK,14010000.0
12,"Dec. 18, 2019",SMBK,13970000.0
13,"Nov. 6, 2019",SMBK,13960000.0
14,"Oct. 29, 2019",SMBK,13960000.0
15,"Sept. 30, 2019",SMBK,13960000.0
16,"Aug. 1, 2019",SMBK,13950000.0
17,"June 30, 2019",SMBK,13950000.0
18,"May 1, 2019",SMBK,13950000.0
19,"March 31, 2019",SMBK,13950000.0
20,"March 6, 2019",SMBK,13950000.0
21,"Jan. 15, 2019",SMBK,13930000.0
22,"Dec. 31, 2018",SMBK,13930000.0
23,"Nov. 1, 2018",SMBK,13930000.0
24,"Sept. 30, 2018",SMBK,12750000.0
0,"Jan. 20, 2021",CRH,785060000.0
1,"Jan. 6, 2021",CRH,785060000.0
2,"Dec. 31, 2020",CRH,785050000.0
3,"Dec. 23, 2020",CRH,785050000.0
4,"Dec. 18, 2020",CRH,785050000.0
5,"Dec. 16, 2020",CRH,785050000.0
6,"Dec. 9, 2020",CRH,785050000.0
7,"Dec. 2, 2020",CRH,785040000.0
8,"Nov. 30, 2020",CRH,785030000.0
9,"Nov. 27, 2020",CRH,785030000.0
10,"Nov. 25, 2020",CRH,785030000.0
11,"Nov. 18, 2020",CRH,785030000.0
12,"Nov. 4, 2020",CRH,785020000.0
13,"Oct. 30, 2020",CRH,785020000.0
14,"Oct. 28, 2020",CRH,785020000.0
15,"Oct. 14, 2020",CRH,785010000.0
16,"Sept. 30, 2020",CRH,785000000.0
17,"Sept. 23, 2020",CRH,784990000.0
18,"Sept. 9, 2020",CRH,784990000.0
19,"Sept. 3, 2020",CRH,784980000.0
20,"Aug. 28, 2020",CRH,784960000.0
21,"Aug. 27, 2020",CRH,784960000.0
22,"Aug. 20, 2020",CRH,784940000.0
23,"July 31, 2020",CRH,784930000.0
24,"July 22, 2020",CRH,784930000.0
0,"Oct. 29, 2020",MFA,453330000.0
1,"Sept. 30, 2020",MFA,453330000.0
2,"July 31, 2020",MFA,453330000.0
3,"June 30, 2020",MFA,453240000.0
4,"June 10, 2020",MFA,453240000.0
5,"May 31, 2020",MFA,453240000.0
6,"March 31, 2020",MFA,453140000.0
7,"March 27, 2020",MFA,453120000.0
8,"Feb. 14, 2020",MFA,453110000.0
9,"Dec. 31, 2019",MFA,452370000.0
10,"Oct. 31, 2019",MFA,451770000.0
11,"Sept. 30, 2019",MFA,451690000.0
12,"Aug. 2, 2019",MFA,450700000.0
13,"June 30, 2019",MFA,450620000.0
14,"May 2, 2019",MFA,450560000.0
15,"March 31, 2019",MFA,450480000.0
16,"March 29, 2019",MFA,450480000.0
17,"Feb. 14, 2019",MFA,450480000.0
18,"Dec. 31, 2018",MFA,449790000.0
19,"Oct. 31, 2018",MFA,449550000.0
20,"Sept. 30, 2018",MFA,449470000.0
21,"Sept. 5, 2018",MFA,449410000.0
22,"Aug. 7, 2018",MFA,448530000.0
23,"Aug. 2, 2018",MFA,398530000.0
24,"July 30, 2018",MFA,398530000.0
0,"Dec. 18, 2020",DISCK,491150000.0
1,"Oct. 26, 2020",DISCK,491000000.0
2,"Sept. 30, 2020",DISCK,496000000.0
3,"July 24, 2020",DISCK,506890000.0
4,"June 30, 2020",DISCK,507000000.0
5,"April 22, 2020",DISCK,506690000.0
6,"April 20, 2020",DISCK,506690000.0
7,"April 13, 2020",DISCK,506690000.0
8,"March 31, 2020",DISCK,507000000.0
9,"Feb. 13, 2020",DISCK,520919999.99999994
10,"Dec. 31, 2019",DISCK,525000000.0
11,"Oct. 28, 2019",DISCK,525320000.00000006
12,"Sept. 30, 2019",DISCK,527000000.0
13,"July 24, 2019",DISCK,537620000.0
14,"June 30, 2019",DISCK,538000000.0
15,"April 22, 2019",DISCK,524909999.99999994
16,"March 31, 2019",DISCK,525770000.0
17,"March 15, 2019",DISCK,524820000.00000006
18,"March 1, 2019",DISCK,524650000.0
19,"Feb. 19, 2019",DISCK,523980000.0
20,"Dec. 31, 2018",DISCK,524000000.0
21,"Oct. 31, 2018",DISCK,523500000.0
22,"Sept. 30, 2018",DISCK,523000000.0
23,"July 31, 2018",DISCK,522419999.99999994
24,"June 30, 2018",DISCK,523000000.0
0,"Oct. 23, 2020",MOH,59300000.0
1,"Sept. 30, 2020",MOH,59000000.0
2,"July 24, 2020",MOH,59300000.0
3,"June 30, 2020",MOH,59000000.0
4,"April 24, 2020",MOH,59200000.0
5,"March 31, 2020",MOH,59000000.0
6,"March 10, 2020",MOH,60850000.0
7,"Feb. 7, 2020",MOH,60800000.0
8,"Dec. 31, 2019",MOH,62000000.0
9,"Oct. 25, 2019",MOH,62700000.0
10,"Sept. 30, 2019",MOH,63000000.0
11,"July 26, 2019",MOH,62710000.0
12,"June 30, 2019",MOH,63000000.0
13,"April 26, 2019",MOH,62620000.0
14,"March 31, 2019",MOH,63000000.0
15,"March 11, 2019",MOH,62630000.0
16,"Feb. 15, 2019",MOH,62460000.0
17,"Dec. 31, 2018",MOH,62000000.0
18,"Oct. 26, 2018",MOH,62390000.0
19,"Sept. 30, 2018",MOH,62000000.0
20,"July 27, 2018",MOH,61760000.0
21,"June 30, 2018",MOH,62000000.0
22,"April 25, 2018",MOH,61680000.0
23,"March 31, 2018",MOH,62000000.0
24,"March 8, 2018",MOH,61730000.0
0,"Dec. 31, 2020",KZR,46400000.0
1,"Nov. 2, 2020",KZR,46270000.0
2,"Sept. 30, 2020",KZR,46270000.0
3,"Aug. 4, 2020",KZR,46260000.0
4,"July 8, 2020",KZR,46250000.0
5,"June 30, 2020",KZR,45830000.0
6,"June 11, 2020",KZR,45770000.0
7,"May 4, 2020",KZR,38180000.0
8,"April 27, 2020",KZR,38180000.0
9,"April 1, 2020",KZR,38180000.0
10,"March 31, 2020",KZR,38180000.0
11,"March 10, 2020",KZR,38180000.0
12,"Feb. 4, 2020",KZR,38170000.0
13,"Dec. 31, 2019",KZR,19210000.0
14,"Nov. 4, 2019",KZR,19140000.0
0,"Nov. 30, 2020",OR,166890000.0
1,"Nov. 9, 2020",OR,166870000.0
2,"Aug. 5, 2020",OR,165650000.0
3,"May 8, 2020",OR,165050000.0
4,"April 1, 2020",OR,165320000.0
5,"March 31, 2020",OR,156650000.0
