,date,ticker,at,op,so
17959,2020-09-30,RNR,30995840000.0,60562000.0,50810000.0
17960,2020-09-30,RNST,14808933000.0,41076000.0,296483000.0
17961,2020-09-30,RNWK,153913000.0,-2543000.0,38000.0
17962,2020-09-30,ROCH,77078250.0,,290.0
17963,2020-09-30,ROCK,1101846000.0,44477000.0,335000.0
17964,2020-09-30,ROG,1272040000.0,18293000.0,18676000.0
17965,2020-09-30,ROK,7264700000.0,273500000.0,181400000.0
17966,2020-09-30,ROKU,2104010000.0,11970000.0,13000.0
17967,2020-09-30,ROL,1806066000.0,117814000.0,327749000.0
17968,2020-09-30,ROP,23652000000.0,367600000.0,1100000.0
17969,2020-09-30,RP,3456874000.0,35354000.0,102000.0
17970,2020-09-30,RPAY,1094687902.0,-16859367.0,7109.0
17971,2020-09-30,RPD,866817000.0,-17265000.0,518000.0
17972,2020-09-30,RPLA,294276941.0,-1058292.0,801.0
17973,2020-09-30,RPRX,15990678000.0,510567000.0,100000.0
17974,2020-09-30,RPTX,370242000.0,-14087000.0,383852000.0
17975,2020-09-30,RRBI,2490928000.0,9046000.0,68055000.0
17976,2020-09-30,RRC,6012898000.0,-197760000.0,2562000.0
17977,2020-09-30,RRD,3427900000.0,69100000.0,900000.0
17978,2020-09-30,RRR,3808881000.0,102310000.0,713000.0
17979,2020-09-30,RS,7998700000.0,160500000.0,11100000.0
17980,2020-09-30,RSG,23110100000.0,489200000.0,3500000.0
17981,2020-09-30,RSSS,15985190.0,16915.0,26191.0
17982,2020-09-30,RTP,693717955.0,-164056.0,1992.0
17983,2020-09-30,RTX,162399000000.0,301000000.0,36833000000.0
17984,2020-09-30,RUBY,312364000.0,-40185000.0,81000.0
17985,2020-09-30,RUHN,1371746000.0,-33710000.0,
17986,2020-09-30,RUN,6306834000.0,-51590000.0,13000.0
17987,2020-09-30,RUSHA,3010689000.0,42542000.0,547000.0
17988,2020-09-30,RUSHB,3010689000.0,42542000.0,547000.0
17989,2020-09-30,RVI,1338893000.0,6060000.0,1983000.0
17990,2020-09-30,RVLV,291334000.0,21795000.0,70000.0
17991,2020-09-30,RVMD,595070000.0,-27551000.0,7000.0
17992,2020-09-30,RVNC,712147000.0,-76828000.0,67000.0
17993,2020-09-30,RVP,67155555.0,10347538.0,
17994,2020-09-30,RVSB,1425171000.0,3366000.0,222000.0
17995,2020-09-30,RWLK,26234000.0,-3069000.0,1352000.0
17996,2020-09-30,RWT,10402412000.0,151060000.0,1119000.0
17997,2020-09-30,RXN,3405400000.0,79100000.0,1200000.0
17998,2020-09-30,RXT,6423100000.0,26800000.0,2000000.0
17999,2020-09-30,RYAAY,14684400000.0,10800000.0,6700000.0
18000,2020-09-30,RYI,1840100000.0,30300000.0,400000.0
18001,2020-09-30,RYN,3726999000.0,3136000.0,1065188000.0
18002,2020-09-30,RYTM,215477000.0,-34284000.0,44000.0
18003,2020-09-30,SABR,6415497000.0,-245264000.0,3385000.0
18004,2020-09-30,SACH,169631994.0,2164313.0,22117.0
18005,2020-09-30,SAFE,2850787000.0,30642000.0,512000.0
18006,2020-09-30,SAFT,2047110000.0,56750000.0,178000.0
18007,2020-09-30,SAGE,738628000.0,-107687000.0,5000.0
18008,2020-09-30,SAH,3503917000.0,96459000.0,777000.0
18009,2020-09-30,SAIA,1565680000.0,54900000.0,26000.0
18010,2020-09-30,SAII,173817867.0,,528.0
18011,2020-09-30,SAIL,1036587000.0,962000.0,9000.0
18012,2020-09-30,SAL,1292760000.0,4974000.0,284000.0
18013,2020-09-30,SALM,540617000.0,6123000.0,283000.0
18014,2020-09-30,SALT,1428715000.0,-6243000.0,858000.0
18015,2020-09-30,SAMA,132722295.0,-334472.0,376.0
18016,2020-09-30,SAMG,201246000.0,6654000.0,142000.0
18017,2020-09-30,SAN,1514242000000.0,1759000000.0,8309000000.0
18018,2020-09-30,SANW,158357604.0,-6298586.0,33476.0
18019,2020-09-30,SAP,59278000000.0,1617000000.0,1229000000.0
18020,2020-09-30,SASR,12678131000.0,63505000.0,47026000.0
18021,2020-09-30,SATS,7025536000.0,36990000.0,105000.0
18022,2020-09-30,SAVA,25399000.0,-1437000.0,26000.0
18023,2020-09-30,SAVE,8557294000.0,-247779000.0,28000.0
18024,2020-09-30,SB,1092904000.0,8627000.0,440393000.0
18025,2020-09-30,SBAC,9034682000.0,168656000.0,1114000.0
18026,2020-09-30,SBBP,117646000.0,-9584000.0,669000.0
18027,2020-09-30,SBCF,8287840000.0,33403000.0,5517000.0
18028,2020-09-30,SBE,317187253.0,-812713.0,926.0
18029,2020-09-30,SBFG,1218241000.0,6542000.0,54463000.0
18030,2020-09-30,SBG,231747731.0,-36307.0,689.0
18031,2020-09-30,SBGI,12483000000.0,9400000.0,1000000.0
18032,2020-09-30,SBH,2895147000.0,120289000.0,15443000.0
18033,2020-09-30,SBLK,3259130000.0,48216000.0,1520190000.0
18034,2020-09-30,SBNY,63760313000.0,202889000.0,555000.0
18035,2020-09-30,SBOW,590679000.0,32000.0,121000.0
18036,2020-09-30,SBRA,5991618000.0,60089000.0,2069000.0
18037,2020-09-30,SBS,47786228000.0,974289000.0,15000000000.0
18038,2020-09-30,SBSI,7190960000.0,32207000.0,47402000.0
18039,2020-09-30,SBT,3936605000.0,675000.0,80807000.0
18040,2020-09-30,SC,48448921000.0,662591000.0,3061000.0
18041,2020-09-30,SCCO,16248400000.0,943900000.0,8800000.0
18042,2020-09-30,SCHW,419355000000.0,889000000.0,15000000.0
18043,2020-09-30,SCI,13787140000.0,222670000.0,174235000.0
18044,2020-09-30,SCKT,15208287.0,448878.0,6051.0
18045,2020-09-30,SCL,1617651000.0,39661000.0,26615000.0
18046,2020-09-30,SCM,663322188.0,9557853.0,19486.0
18047,2020-09-30,SCOR,672222000.0,-4032000.0,71000.0
18048,2020-09-30,SCPE,174823816.0,-233635.0,532.0
18049,2020-09-30,SCPH,116960000.0,-8438000.0,3000.0
18050,2020-09-30,SCPL,519500000.0,36700000.0,100000.0
18051,2020-09-30,SCSC,1733344000.0,10418000.0,64945000.0
18052,2020-09-30,SCU,1296525000.0,22497000.0,554000.0
18053,2020-09-30,SCVX,231600223.0,-171971.0,695.0
18054,2020-09-30,SCX,172406000.0,2204000.0,6994000.0
18055,2020-09-30,SCYX,36752000.0,-11511000.0,10000.0
18056,2020-09-30,SD,266121000.0,375000.0,36000.0
18057,2020-09-30,SDC,941911000.0,-34133000.0,38000.0
18058,2020-09-30,SDGR,680116000.0,-15445000.0,695000.0
18059,2020-09-30,SDPI,13146375.0,-1546359.0,25617.0
18060,2020-09-30,SE,6960576000.0,-305473000.0,244000.0
18061,2020-09-30,SEAS,2650181000.0,-56905000.0,944000.0
18062,2020-09-30,SEDG,2278296000.0,30394000.0,5000.0
18063,2020-09-30,SEE,5828200000.0,195400000.0,23200000.0
18064,2020-09-30,SEEL,9878000.0,-4085000.0,53000.0
18065,2020-09-30,SEIC,2085617000.0,111337000.0,1445000.0
18066,2020-09-30,SELB,180996000.0,-13734000.0,11000.0
18067,2020-09-30,SEM,7659877000.0,157292000.0,135000.0
18068,2020-09-30,SENS,44063000.0,-12468000.0,244000.0
18069,2020-09-30,SESN,109028000.0,-3075000.0,123000.0
18070,2020-09-30,SF,25549182000.0,171382000.0,11166000.0
18071,2020-09-30,SFBC,867378000.0,3034000.0,25000.0
18072,2020-09-30,SFBS,11394874000.0,55577000.0,54000.0
18073,2020-09-30,SFE,76088000.0,-2275000.0,2157000.0
18074,2020-09-30,SFL,3576837000.0,46145000.0,1209000.0
18075,2020-09-30,SFNC,21437395000.0,89697000.0,1090000.0
18076,2020-09-30,SFST,2479411000.0,3988000.0,77000.0
18077,2020-09-30,SFT,77477000.0,-21485000.0,4000.0
18078,2020-09-30,SFTW,318908762.0,-2205105.0,962.0
18079,2020-09-30,SFUN,1830901000.0,17720000.0,12368000.0
18080,2020-09-30,SG,6632800000.0,-51100000.0,1200000.0
18081,2020-09-30,SGA,243164000.0,1639000.0,77000.0
18082,2020-09-30,SGBX,26326256.0,-1525330.0,85962.0
18083,2020-09-30,SGC,367238000.0,12323000.0,15000.0
18084,2020-09-30,SGEN,3004961000.0,638186000.0,175000.0
18085,2020-09-30,SGLB,6628079.0,-938808.0,5833.0
18086,2020-09-30,SGMO,963710000.0,-3701000.0,1412000.0
18087,2020-09-30,SGMS,8102000000.0,68000000.0,1000000.0
18088,2020-09-30,SGRP,82471000.0,3341000.0,211000.0
18089,2020-09-30,SGRY,5312900000.0,64900000.0,500000.0
18090,2020-09-30,SHBI,1828172000.0,4790000.0,122000.0
18091,2020-09-30,SHEN,2001299000.0,470000.0,
18092,2020-09-30,SHG,591834455000000.0,1470394000000.0,2607812000000.0
18093,2020-09-30,SHI,44941275000.0,1056890000.0,10823814000.0
18094,2020-09-30,SHIP,307635000.0,3740000.0,86455000.0
18095,2020-09-30,SHLX,2394000000.0,36000000.0,928000000.0
18096,2020-09-30,SHO,3246782000.0,-77766000.0,2156000.0
18097,2020-09-30,SHOO,1104410000.0,37478000.0,6000.0
18098,2020-09-30,SHOP,7462031000.0,62314000.0,6035099000.0
18099,2020-09-30,SHSP,44460267.0,-1446568.0,11611.0
18100,2020-09-30,SHW,20809700000.0,958400000.0,120400000.0
18101,2020-09-30,SHYF,395119000.0,26401000.0,355000.0
18102,2020-09-30,SI,2620573000.0,8989000.0,187000.0
18103,2020-09-30,SIBN,154315000.0,-8675000.0,3000.0
18104,2020-09-30,SIC,410064000.0,5144000.0,256000.0
18105,2020-09-30,SIEB,673452000.0,95000.0,306000.0
18106,2020-09-30,SIEN,177804000.0,-14344000.0,504000.0
18107,2020-09-30,SIFY,,514000000.0,
18108,2020-09-30,SIGA,141422152.0,32898219.0,7777.0
18109,2020-09-30,SIGI,9514926000.0,93038000.0,207923000.0
18110,2020-09-30,SILC,204553000.0,2395000.0,59221000.0
18111,2020-09-30,SILK,183828000.0,-9334000.0,34000.0
18112,2020-09-30,SIM,47846536000.0,1567963000.0,2420230000.0
18113,2020-09-30,SIMO,730433000.0,25843000.0,595708000.0
18114,2020-09-30,SINO,6443661.0,-749144.0,29466192.0
18115,2020-09-30,SINT,32633000.0,-2428000.0,246000.0
18116,2020-09-30,SIOX,79771000.0,-9549000.0,
18117,2020-09-30,SIRI,10702000000.0,478000000.0,4000000.0
18118,2020-09-30,SITM,127697000.0,240000.0,2000.0
18119,2020-09-30,SIVB,96916771000.0,613235000.0,52000.0
18120,2020-09-30,SIX,2864972000.0,-69844000.0,2124000.0
18121,2020-09-30,SJI,6308923000.0,-8494000.0,125735000.0
18122,2020-09-30,SJW,3259714000.0,41665000.0,29000.0
18123,2020-09-30,SKM,46658493000000.0,360668000000.0,44639000000.0
18124,2020-09-30,SKT,2185475000.0,26881000.0,935000.0
18125,2020-09-30,SKX,5711394000.0,110326000.0,155000.0
18126,2020-09-30,SKYW,6758594000.0,-115647000.0,703780000.0
18127,2020-09-30,SLB,44066000000.0,412000000.0,12921000000.0
18128,2020-09-30,SLCA,2276647000.0,1595000.0,827000.0
18129,2020-09-30,SLCT,1771946000.0,3914000.0,17787000.0
18130,2020-09-30,SLDB,40518000.0,-21226000.0,48000.0
18131,2020-09-30,SLF,312888000000.0,958000000.0,8255000000.0
18132,2020-09-30,SLG,12324039000.0,16689000.0,741000.0
18133,2020-09-30,SLGG,17209000.0,-4297000.0,25000.0
18134,2020-09-30,SLGL,66340000.0,-8769000.0,635000.0
18135,2020-09-30,SLGN,6452579000.0,177238000.0,1751000.0
18136,2020-09-30,SLM,30642421000.0,250344000.0,91319000.0
18137,2020-09-30,SLNO,71784000.0,-7083000.0,80000.0
18138,2020-09-30,SLQT,1113805000.0,7274000.0,1625000.0
18139,2020-09-30,SLRC,1954950000.0,20777000.0,423000.0
18140,2020-09-30,SLRX,23063211.0,-1758505.0,1981.0
18141,2020-09-30,SLS,18509000.0,-4492000.0,10000.0
18142,2020-09-30,SM,5122285000.0,-104812000.0,1146000.0
18143,2020-09-30,SMBC,2540734000.0,13177000.0,93000.0
18144,2020-09-30,SMBK,3387588000.0,10232000.0,15233000.0
18145,2020-09-30,SMCI,1816693000.0,30446000.0,400157000.0
18146,2020-09-30,SMED,55572000.0,-369000.0,169000.0
18147,2020-09-30,SMFG,225757919000000.0,228162000000.0,2341274000000.0
18148,2020-09-30,SMG,3380500000.0,9100000.0,702900000.0
18149,2020-09-30,SMHI,1057175000.0,-11338000.0,235000.0
18150,2020-09-30,SMID,45933000.0,2049000.0,52000.0
18151,2020-09-30,SMMC,253990117.0,-207011.0,743.0
18152,2020-09-30,SMMF,2946862000.0,13581000.0,94717000.0
18153,2020-09-30,SMMT,56865000.0,-17357000.0,672000.0
18154,2020-09-30,SMP,950997000.0,48214000.0,47872000.0
18155,2020-09-30,SMSI,71552000.0,205000.0,41000.0
18156,2020-09-30,SMTI,9651658.0,-1306915.0,6280.0
18157,2020-09-30,SMTS,430938000.0,25905000.0,230980000.0
18158,2020-09-30,SNAP,4817774000.0,-167864000.0,14000.0
18159,2020-09-30,SNBP,11485000.0,-1996000.0,10000.0
18160,2020-09-30,SNCA,15169547.0,-2343636.0,172957.0
18161,2020-09-30,SNCR,498574000.0,-7978000.0,5000.0
18162,2020-09-30,SND,436589000.0,-432000.0,42000.0
18163,2020-09-30,SNDE,450346000.0,-354198000.0,7000.0
18164,2020-09-30,SNDL,227004000.0,-32452000.0,504671000.0
18165,2020-09-30,SNDR,3853600000.0,63800000.0,
18166,2020-09-30,SNDX,179309000.0,-19853000.0,4000.0
18167,2020-09-30,SNE,24951813000000.0,315344000000.0,880214000000.0
18168,2020-09-30,SNES,5425000.0,-1912000.0,3000.0
18169,2020-09-30,SNFCA,1647197987.0,40947100.0,38218740.0
18170,2020-09-30,SNGX,13250078.0,-1812777.0,29847.0
18171,2020-09-30,SNOA,18145000.0,169000.0,2000.0
18172,2020-09-30,SNP,1799388000000.0,26529000000.0,121071000000.0
18173,2020-09-30,SNPR,346610178.0,-83312.0,329299630.0
18174,2020-09-30,SNR,1802685000.0,11856000.0,830000.0
18175,2020-09-30,SNSS,28033000.0,-4472000.0,2000.0
18176,2020-09-30,SNV,53040538000.0,186069000.0,167411000.0
18177,2020-09-30,SNY,,2614000000.0,
18178,2020-09-30,SO,123158000000.0,1938000000.0,5267000000.0
18179,2020-09-30,SOAC,302000265.0,-1252578.0,894.0
18180,2020-09-30,SOGO,1433170000.0,-45647000.0,987166000.0
18181,2020-09-30,SOHO,466209038.0,-7272725.0,148812.0
18182,2020-09-30,SOHU,2512059000.0,-10622000.0,283941000.0
18183,2020-09-30,SOI,417136000.0,-6406000.0,289000.0
18184,2020-09-30,SOLO,122849658.0,-8773668.0,178274996.0
18185,2020-09-30,SOLY,36869000.0,-3669000.0,21000.0
18186,2020-09-30,SONA,3154573000.0,12330000.0,243000.0
18187,2020-09-30,SONM,62376000.0,-6119000.0,66000.0
18188,2020-09-30,SP,1129600000.0,18700000.0,
18189,2020-09-30,SPCE,866046000.0,-77179000.0,23000.0
18190,2020-09-30,SPFI,3542666000.0,20878000.0,18059000.0
18191,2020-09-30,SPG,31661575000.0,402124000.0,32000.0
18192,2020-09-30,SPGI,11452000000.0,952000000.0,294000000.0
18193,2020-09-30,SPKE,361128000.0,29154000.0,357000.0
18194,2020-09-30,SPNE,221742000.0,-6570000.0,276000.0
18195,2020-09-30,SPNS,550083000.0,12097000.0,252900000.0
18196,2020-09-30,SPOK,322273000.0,2732000.0,2000.0
18197,2020-09-30,SPOT,5764000000.0,-40000000.0,
18198,2020-09-30,SPPI,237938000.0,-39569000.0,146000.0
18199,2020-09-30,SPRB,78485000.0,-9559000.0,1000.0
18200,2020-09-30,SPRO,157040000.0,-19020000.0,26000.0
18201,2020-09-30,SPRT,39098000.0,-656000.0,2000.0
18202,2020-09-30,SPSC,487686000.0,13954000.0,37000.0
18203,2020-09-30,SPT,232252000.0,-6921000.0,5000.0
18204,2020-09-30,SQ,8114276000.0,49342000.0,
18205,2020-09-30,SQBG,631289000.0,15298000.0,17000.0
18206,2020-09-30,SQFT,191817949.0,561650.0,89220.0
18207,2020-09-30,SQM,4805616000.0,84183000.0,477386000.0
18208,2020-09-30,SQNS,89242000.0,-5340000.0,2962000.0
18209,2020-09-30,SR,8241200000.0,-4900000.0,51600000.0
18210,2020-09-30,SRAC,174232876.0,-223942.0,588.0
18211,2020-09-30,SRAX,35135000.0,-2477000.0,16000.0
18212,2020-09-30,SRC,6091419000.0,45753000.0,5294000.0
18213,2020-09-30,SRCE,7290949000.0,28747000.0,436538000.0
18214,2020-09-30,SRCL,5633200000.0,67500000.0,900000.0
18215,2020-09-30,SRDX,168763000.0,-1993000.0,131055000.0
18216,2020-09-30,SRE,67222000000.0,389000000.0,7034000000.0
18217,2020-09-30,SREV,153824000.0,-5084000.0,10000.0
18218,2020-09-30,SRG,2743015000.0,-21619000.0,386000.0
18219,2020-09-30,SRGA,168344000.0,-9557000.0,75000.0
18220,2020-09-30,SRI,581950000.0,11334000.0,
18221,2020-09-30,SRNE,602085000.0,-48220000.0,28000.0
18222,2020-09-30,SRPT,2780664000.0,-137068000.0,8000.0
18223,2020-09-30,SRRA,113044000.0,-14444000.0,10000.0
18224,2020-09-30,SRRK,163421000.0,-23618000.0,30000.0
18225,2020-09-30,SRT,607475000.0,8003000.0,403000.0
18226,2020-09-30,SRTS,27721217.0,-2279404.0,165755.0
18227,2020-09-30,SSB,37819366000.0,153671000.0,177321000.0
18228,2020-09-30,SSBI,833808000.0,4194000.0,36981000.0
18229,2020-09-30,SSD,1277865000.0,91271000.0,444000.0
18230,2020-09-30,SSKN,47064000.0,-1161000.0,34000.0
18231,2020-09-30,SSNC,15475400000.0,257000000.0,2600000.0
18232,2020-09-30,SSNT,17170114.0,90742.0,46.0
18233,2020-09-30,SSP,3586127000.0,114888000.0,816000.0
18234,2020-09-30,SSPK,254828560.0,,758.0
18235,2020-09-30,SSSS,432133158.0,-2033613.0,202848.0
18236,2020-09-30,SSTI,56886000.0,790000.0,57000.0
18237,2020-09-30,SSTK,688282000.0,29347000.0,387000.0
18238,2020-09-30,SSY,28245000.0,-323000.0,3450000.0
18239,2020-09-30,SSYS,909108000.0,-12689000.0,150000.0
18240,2020-09-30,ST,7559494000.0,114820000.0,2216000.0
18241,2020-09-30,STAG,4265757000.0,32584000.0,1492000.0
18242,2020-09-30,STBA,9190572000.0,21928000.0,103623000.0
18243,2020-09-30,STC,1820189000.0,98605000.0,27072000.0
18244,2020-09-30,STE,5492567000.0,146861000.0,1990880000.0
18245,2020-09-30,STEP,817724000.0,110030000.0,95000.0
18246,2020-09-30,STFC,3068500000.0,15900000.0,126700000.0
18247,2020-09-30,STG,3483960000.0,-215386000.0,2000.0
18248,2020-09-30,STIM,78339000.0,-2224000.0,189000.0
18249,2020-09-30,STKS,216979000.0,1921000.0,3000.0
18250,2020-09-30,STL,30617722000.0,110611000.0,2299000.0
18251,2020-09-30,STLD,8617556000.0,155856000.0,646000.0
18252,2020-09-30,STMP,1210386000.0,54622000.0,57000.0
18253,2020-09-30,STND,1066007000.0,3474000.0,47000.0
18254,2020-09-30,STNE,30087437000.0,-53427000.0,75000.0
18255,2020-09-30,STNG,5256329000.0,13502000.0,655000.0
18256,2020-09-30,STOK,199935000.0,-13711000.0,3000.0
18257,2020-09-30,STON,1626412000.0,3421000.0,1178000.0
18258,2020-09-30,STOR,8720438000.0,98046000.0,2613000.0
18259,2020-09-30,STPK,386179543.0,-392916.0,1127.0
18260,2020-09-30,STRA,2047319000.0,22366000.0,244000.0
18261,2020-09-30,STRL,1022512000.0,29332000.0,283000.0
18262,2020-09-30,STRO,307237000.0,-10617000.0,38000.0
18263,2020-09-30,STRS,543219000.0,-4224000.0,93000.0
18264,2020-09-30,STSA,92216000.0,-12170000.0,2000.0
18265,2020-09-30,STT,272075000000.0,755000000.0,504000000.0
18266,2020-09-30,STTK,144858000.0,-11839000.0,1000.0
18267,2020-09-30,STWD,80617639000.0,59335000.0,2918000.0
18268,2020-09-30,STXB,2925070000.0,10345000.0,298509000.0
18269,2020-09-30,STXS,57132238.0,-1563039.0,73678.0
18270,2020-09-30,SU,83502000000.0,-331000000.0,25144000000.0
18271,2020-09-30,SUI,8335717000.0,113306000.0,983000.0
18272,2020-09-30,SUN,5123000000.0,146000000.0,635000000.0
18273,2020-09-30,SUNS,564134000.0,6742000.0,160000.0
18274,2020-09-30,SUNW,21310000.0,-2694000.0,17000.0
18275,2020-09-30,SUP,1079011000.0,19238000.0,94058000.0
18276,2020-09-30,SUPN,1510022000.0,56140000.0,53000.0
18277,2020-09-30,SUPV,236188300000.0,702400000.0,31769400000.0
18278,2020-09-30,SURF,144670000.0,-14358000.0,4000.0
18279,2020-09-30,SUZ,105440034000.0,2157377000.0,9235546000.0
18280,2020-09-30,SVAC,407194144.0,-200738.0,383491738.0
18281,2020-09-30,SVBI,938919000.0,2785000.0,128000.0
18282,2020-09-30,SVMK,857423000.0,-22594000.0,1000.0
18283,2020-09-30,SVRA,109342000.0,-8512000.0,55000.0
18284,2020-09-30,SVT,53632000.0,-2261000.0,523000.0
18285,2020-09-30,SVVC,100459038.0,262039.0,6893.0
18286,2020-09-30,SWAV,280658000.0,-12807000.0,34000.0
18287,2020-09-30,SWCH,2085388000.0,22921000.0,241000.0
18288,2020-09-30,SWI,5449999000.0,39892000.0,311000.0
18289,2020-09-30,SWIR,650933000.0,-14390000.0,440003000.0
18290,2020-09-30,SWKH,256803000.0,4156000.0,13000.0
18291,2020-09-30,SWM,1590600000.0,45300000.0,3100000.0
18292,2020-09-30,SWN,4157000000.0,-209000000.0,7000000.0
18293,2020-09-30,SWTX,286100000.0,-21592000.0,4000.0
18294,2020-09-30,SWX,8429657000.0,49259000.0,58089000.0
18295,2020-09-30,SXC,1661800000.0,14300000.0,1000000.0
18296,2020-09-30,SXI,941902000.0,16767000.0,41976000.0
18297,2020-09-30,SXT,1713946000.0,43796000.0,5396000.0
18298,2020-09-30,SYBT,4365129000.0,16559000.0,36500000.0
18299,2020-09-30,SYBX,148352000.0,-13437000.0,35000.0
18300,2020-09-30,SYF,95658000000.0,456000000.0,1000000.0
18301,2020-09-30,SYK,32286000000.0,917000000.0,38000000.0
18302,2020-09-30,SYKE,1326130000.0,33390000.0,396000.0
18303,2020-09-30,SYN,7203000.0,-2111000.0,20000.0
18304,2020-09-30,SYNC,59665000.0,-1811000.0,405000.0
18305,2020-09-30,SYNH,7384731000.0,112232000.0,1040000.0
18306,2020-09-30,SYNL,224715000.0,-1280000.0,10300000.0
18307,2020-09-30,SYRS,133335000.0,-18997000.0,45000.0
18308,2020-09-30,SYX,442700000.0,31400000.0,400000.0
18309,2020-09-30,T,538553000000.0,7223000000.0,7621000000.0
18310,2020-09-30,TA,3289541000.0,27941000.0,14000.0
18311,2020-09-30,TACT,35489000.0,-1479000.0,116000.0
18312,2020-09-30,TAIT,14038000.0,425000.0,6000.0
18313,2020-09-30,TAK,12414747000000.0,85260000000.0,1668145000000.0
18314,2020-09-30,TALO,3172281000.0,-55334000.0,730000.0
18315,2020-09-30,TAP,28675300000.0,575600000.0,522200000.0
18316,2020-09-30,TARA,198907257.0,-8062179.0,10522.0
18317,2020-09-30,TARO,2346108000.0,40962000.0,1727957000.0
18318,2020-09-30,TAT,84862000.0,1428000.0,7634000.0
18319,2020-09-30,TATT,112226000.0,-1397000.0,2809000.0
18320,2020-09-30,TBBK,6169302000.0,33352000.0,57591000.0
18321,2020-09-30,TBIO,908628000.0,30939000.0,74000.0
18322,2020-09-30,TBK,5836787000.0,33161000.0,279000.0
18323,2020-09-30,TBLT,35365959.0,335814.0,3842.0
18324,2020-09-30,TBNK,2106317000.0,6101000.0,95000.0
18325,2020-09-30,TBPH,512188000.0,-76615000.0,1000.0
18326,2020-09-30,TCBI,38432872000.0,93950000.0,504000.0
18327,2020-09-30,TCBK,7449799000.0,24628000.0,531075000.0
18328,2020-09-30,TCDA,399674000.0,-72269000.0,50000.0
18329,2020-09-30,TCF,47565789000.0,108556000.0,152380000.0
18330,2020-09-30,TCFC,2137437000.0,5897000.0,59000.0
18331,2020-09-30,TCI,845345000.0,-1172000.0,87000.0
18332,2020-09-30,TCMD,157750000.0,6194000.0,19000.0
18333,2020-09-30,TCON,28061000.0,-3848000.0,14000.0
18334,2020-09-30,TCPC,1688769611.0,29851954.0,57767.0
18335,2020-09-30,TCRR,260850000.0,-17191000.0,3000.0
18336,2020-09-30,TCX,444923000.0,1266000.0,19989000.0
18337,2020-09-30,TDAC,63589535.0,-532732.0,7439.0
18338,2020-09-30,TDC,2117000000.0,13000000.0,1000000.0
18339,2020-09-30,TDG,18395000000.0,352000000.0,1000000.0
18340,2020-09-30,TDOC,3449385000.0,5670000.0,84000.0
18341,2020-09-30,TDS,11895000000.0,93000000.0,1000000.0
18342,2020-09-30,TDW,1350774000.0,-23751000.0,40000.0
18343,2020-09-30,TEAM,4038148000.0,11932000.0,24864000.0
18344,2020-09-30,TECH,2053096000.0,48942000.0,386000.0
18345,2020-09-30,TEDU,,-56579000.0,
18346,2020-09-30,TEF,105872000000.0,1129000000.0,10866000000.0
18347,2020-09-30,TELA,92351000.0,-6863000.0,14000.0
18348,2020-09-30,TEN,11811000000.0,236000000.0,1000000.0
18349,2020-09-30,TENB,623835000.0,-3465000.0,1028000.0
18350,2020-09-30,TENX,8996636.0,-2225123.0,1262.0
18351,2020-09-30,TEO,692852000000.0,3862000000.0,2154000000.0
18352,2020-09-30,TEVA,49737000000.0,702000000.0,57000000.0
18353,2020-09-30,TEX,2915200000.0,40000000.0,900000.0
18354,2020-09-30,TFC,499183000000.0,1836000000.0,6741000000.0
18355,2020-09-30,TFFP,43158272.0,-5078581.0,22226.0
18356,2020-09-30,TFSL,14642221000.0,19093000.0,3323000.0
18357,2020-09-30,TG,567640000.0,17613000.0,49048000.0
18358,2020-09-30,TGC,7377000.0,-812000.0,11000.0
18359,2020-09-30,TGH,5413351000.0,54185000.0,584000.0
18360,2020-09-30,TGI,2533425000.0,33833000.0,52000.0
18361,2020-09-30,TGLS,516074000.0,20206000.0,5000.0
18362,2020-09-30,TGNA,6944996000.0,227153000.0,324419000.0
18363,2020-09-30,TGP,4912484000.0,69597000.0,1459599000.0
18364,2020-09-30,TGS,120002086000.0,5435307000.0,755610000.0
18365,2020-09-30,TGTX,273856000.0,-85722000.0,129000.0
18366,2020-09-30,TH,551493000.0,-922000.0,10000.0
18367,2020-09-30,THBR,350133752.0,-148871.0,1027.0
18368,2020-09-30,THC,26187000000.0,358000000.0,7000000.0
18369,2020-09-30,THCA,175174889.0,-197092.0,520.0
18370,2020-09-30,THCB,282531168.0,-174340.0,838.0
18371,2020-09-30,THFF,4389996000.0,17850000.0,2006000.0
18372,2020-09-30,THG,13393800000.0,164500000.0,600000.0
18373,2020-09-30,THMO,17289000.0,-1083000.0,3132000.0
18374,2020-09-30,THR,627075000.0,4987000.0,33000.0
18375,2020-09-30,THRM,921447000.0,38790000.0,107055000.0
18376,2020-09-30,THS,5385900000.0,78000000.0,600000.0
18377,2020-09-30,TIG,1364389000.0,81358000.0,511000.0
18378,2020-09-30,TIGO,12330000000.0,75000000.0,153000000.0
18379,2020-09-30,TIMB,39790080000.0,682897000.0,13477891000.0
18380,2020-09-30,TIPT,2794866000.0,22218000.0,34000.0
18381,2020-09-30,TISI,752863000.0,2745000.0,9183000.0
18382,2020-09-30,TK,7081120000.0,79796000.0,496818000.0
18383,2020-09-30,TKAT,25098128.0,-500132.0,11271.0
18384,2020-09-30,TKC,51528102000.0,1866362000.0,2200000000.0
18385,2020-09-30,TKR,4909100000.0,146300000.0,53100000.0
18386,2020-09-30,TLC,1486068000.0,-243612000.0,841549000.0
18387,2020-09-30,TLK,233219000000000.0,10587000000000.0,4953000000000.0
