,date,ticker,assets,book_equity,shares_rep,shares_outstanding,adj_close,market_cap,ebit
225,2020-06-30,AER,45193774000.0,9633977000.0,-265000.0,129670000.0,30.79999923706055,3993835901.0696416,654974000.0
226,2020-09-30,AER,44421118000.0,8811373000.0,-943000.0,129760000.0,25.190000534057607,3268654469.299315,498457000.0
227,2019-12-31,AFG,70130000000.0,6269000000.0,-61000000.0,90300000.0,106.98796844482422,9661013550.567627,387000000.0
228,2020-03-31,AFG,67643000000.0,5047000000.0,-61000000.0,89830000.0,68.65972137451172,6167702771.072388,-371000000.0
229,2020-06-30,AFG,70867000000.0,6126000000.0,-76000000.0,88660000.0,62.53629684448242,5544468078.231812,241000000.0
230,2020-09-30,AFG,73110000000.0,6340000000.0,-96000000.0,87270000.0,66.51088714599611,5804405121.23108,238000000.0
231,2019-12-31,AFI,502200000.0,268300000.0,-200000.0,21520000.0,4.269999980926514,91890399.58953857,-17000000.0
232,2020-03-31,AFI,510500000.0,255900000.0,,21560000.0,1.4299999475479126,30830798.869132996,-14700000.0
233,2020-06-30,AFI,515700000.0,251800000.0,,21590000.0,2.990000009536743,64554100.205898285,-11600000.0
234,2020-09-30,AFI,508600000.0,244900000.0,,21630000.0,3.4500000476837163,74623501.03139879,-11500000.0
235,2019-12-31,AFL,152768000000.0,28959000000.0,-470000000.0,726790000.0,51.46985244750977,37407774060.32563,1114000000.0
236,2020-03-31,AFL,151616000000.0,26402000000.0,-449000000.0,718380000.0,33.49190139770508,24059912126.083374,775000000.0
237,2020-06-30,AFL,157087000000.0,29420000000.0,-188000000.0,713910000.0,35.5290641784668,25364554207.64923,1133000000.0
238,2020-09-30,AFL,160955000000.0,32479000000.0,-400000000.0,703570000.0,36.114559173583984,25409120397.758484,1216000000.0
239,2019-12-31,AG,1027924000.0,662321000.0,-1694000.0,209550000.0,12.260000228881836,2569083047.9621887,-12687000.0
240,2019-12-31,AGCO,7759700000.0,2853800000.0,-30600000.0,75470000.0,76.49602508544922,5773155013.198853,128300000.0
241,2020-03-31,AGCO,7705700000.0,2642100000.0,-71000000.0,74860000.0,46.89775466918945,3510765914.5355225,99900000.0
242,2020-06-30,AGCO,7778000000.0,2676100000.0,-100000.0,74900000.0,55.240501403808594,4137513555.1452637,119800000.0
243,2020-09-30,AGCO,7940300000.0,2809700000.0,-100000.0,74900000.0,74.1375732421875,5552904235.839844,223500000.0
244,2019-12-31,AGFS,805692000.0,326445000.0,-16003000.0,51180000.0,2.5799999237060547,132044396.09527588,21646000.0
245,2020-03-31,AGFS,787176000.0,313152000.0,,51170000.0,1.6399999856948853,83918799.26800728,-1029000.0
246,2020-06-30,AGFS,767437000.0,298050000.0,,52210000.0,3.0299999713897705,158196298.50625992,-9337000.0
247,2020-09-30,AGFS,777505000.0,272283000.0,,52390000.0,2.4300000667572017,127307703.49740979,12296000.0
248,2019-12-31,AGM,21709374000.0,570902000.0,-27000.0,10710000.0,80.33971405029297,860438337.4786377,0.0
249,2020-03-31,AGM,23180110000.0,465243000.0,-424000.0,10720000.0,54.29856491088867,582080615.8447266,0.0
250,2020-06-30,AGM,23932656000.0,518739000.0,-282000.0,10730000.0,63.26450729370117,678828163.2614136,0.0
251,2020-09-30,AGM,23998837000.0,567141000.0,-89000.0,10740000.0,63.65999984741211,683708398.361206,0.0
252,2019-12-31,AGNC,113082000000.0,10109000000.0,-147000000.0,540900000.0,16.129938125610348,8724683532.142637,0.0
253,2020-03-31,AGNC,85137000000.0,8309000000.0,-147000000.0,567700000.0,9.9417142868042,5643911200.618744,0.0
254,2020-06-30,AGNC,89853000000.0,8861000000.0,-147000000.0,555500000.0,12.46452522277832,6924043761.253357,0.0
255,2020-09-30,AGNC,79968000000.0,9231000000.0,-144000000.0,545200000.0,13.79102611541748,7518867438.12561,0.0
256,2019-12-31,AGO,14326000000.0,6639000000.0,-160000000.0,93280000.0,47.67114639282226,4446764535.52246,125000000.0
257,2020-03-31,AGO,13745000000.0,6240000000.0,-116000000.0,89980000.0,25.21640014648437,2268971685.1806636,31000000.0
258,2020-06-30,AGO,14780000000.0,6444000000.0,-164000000.0,84060000.0,24.053699493408203,2021953979.4158936,222000000.0
259,2020-09-30,AGO,14695000000.0,6549000000.0,-40000000.0,82250000.0,21.34691429138184,1755783700.4661562,35000000.0
260,2019-12-31,AGR,34416000000.0,15237000000.0,-2000000.0,309010000.0,49.78544235229492,15384199541.282654,208000000.0
261,2020-03-31,AGR,34593000000.0,15326000000.0,-2000000.0,309010000.0,42.95424270629883,13273290538.6734,340000000.0
262,2020-06-30,AGR,34856000000.0,15278000000.0,-2000000.0,309010000.0,41.599700927734375,12854723583.6792,152000000.0
263,2020-09-30,AGR,35640000000.0,15223000000.0,,309010000.0,50.459999084472656,15592644317.092896,169000000.0
264,2019-12-31,AGRO,2521307000.0,988269000.0,-2522000.0,117090000.0,8.369999885559082,980043286.6001129,31785000.0
265,2020-06-30,AGRO,2312272000.0,823323000.0,-2500000.0,117830000.0,4.340000152587892,511382217.9794314,6798000.0
266,2020-09-30,AGRO,2284766000.0,841085000.0,-2500000.0,117340000.0,4.670000076293945,547977808.9523315,24600000.0
267,2019-12-31,AGS,762378000.0,133784000.0,-187000.0,35530000.0,12.130000114440918,430978904.0660858,7868000.0
268,2020-03-31,AGS,750708000.0,112542000.0,-348000.0,35590000.0,2.6500000953674316,94313503.39412689,-5128000.0
269,2020-06-30,AGS,792851000.0,71908000.0,-12000.0,35610000.0,3.380000114440918,120361804.07524109,-27930000.0
270,2020-09-30,AGS,777958000.0,63815000.0,-123000.0,35700000.0,3.5399999618530287,126377998.63815312,-470000.0
271,2019-12-31,AGTC,82251000.0,60039000.0,-63000.0,18220000.0,4.519999980926514,82354399.65248108,-8930000.0
272,2020-03-31,AGTC,105104000.0,84819000.0,-63000.0,25760000.0,3.2799999713897705,84492799.26300049,-11442000.0
273,2020-06-30,AGTC,100319000.0,71016000.0,-63000.0,25790000.0,5.539999961853027,142876599.01618958,-14580000.0
274,2020-09-30,AGTC,85615000.0,56202000.0,-123000.0,25860000.0,4.860000133514403,125679603.45268247,-15062000.0
275,2019-12-31,AGYS,171828000.0,96936000.0,-39000.0,23660000.0,25.40999984741211,601200596.3897705,-2685000.0
276,2020-03-31,AGYS,154562000.0,71757000.0,-39000.0,23610000.0,16.700000762939453,394287018.0130005,-3054000.0
277,2020-06-30,AGYS,176103000.0,71350000.0,-934000.0,23610000.0,17.940000534057614,423563412.6091003,780000.0
278,2020-09-30,AGYS,173714000.0,77924000.0,-25000.0,23590000.0,24.15999984741211,569934396.4004517,6107000.0
279,2019-12-31,AHC,141045000.0,57737000.0,-123000.0,21410000.0,2.494201183319092,53400847.334861755,-1470000.0
280,2020-03-31,AHC,136452000.0,54622000.0,,21410000.0,1.5624018907546997,33451024.48105812,-3611000.0
281,2020-06-30,AHC,130606000.0,50571000.0,,21410000.0,1.6450053453445437,35219564.44382668,-3225000.0
282,2020-09-30,AHC,129267000.0,49836000.0,,21410000.0,1.3726489543914795,29388414.113521576,-1194000.0
283,2020-03-31,AHCO,661838598.0,-10655455.0,,73920000.0,16.0,1182720000.0,12096588.0
284,2020-06-30,AHCO,739309000.0,8490000.0,,59170000.0,16.100000381469727,952637022.5715637,21016000.0
285,2020-09-30,AHCO,1548826000.0,448629000.0,,88560000.0,21.809999465942386,1931493552.7038577,24393000.0
286,2019-12-31,AHT,4691348000.0,268536000.0,-357000.0,10210000.0,27.899999618530273,284858996.1051941,16241000.0
287,2020-03-31,AHT,4566122000.0,196988000.0,-357000.0,10510000.0,7.400000095367432,77774001.0023117,-25525000.0
288,2020-06-30,AHT,4344535000.0,-38928000.0,-357000.0,10480000.0,7.199999809265138,75455998.00109865,-126109000.0
289,2020-09-30,AHT,3844276000.0,-167159000.0,-41000.0,14630000.0,1.649999976158142,24139499.65119362,-94350000.0
290,2019-12-31,AIG,525064000000.0,65190000000.0,-500000000.0,870000000.0,49.62195587158203,43171101608.27637,1556000000.0
291,2020-03-31,AIG,510477000000.0,59688000000.0,-500000000.0,861290000.0,23.73899078369141,20446155372.085575,3230000000.0
292,2020-06-30,AIG,569388000000.0,61749000000.0,,861430000.0,30.83511161804199,26562290201.12991,-750000000.0
293,2020-09-30,AIG,577230000000.0,63623000000.0,,861450000.0,27.53000068664551,23715719091.510777,870000000.0
294,2019-12-31,AIHS,14711042.0,6369920.0,-3150006.0,28840000.0,0.6700000166893005,19322800.481319427,-495064.0
295,2020-03-31,AIHS,15630718.0,2803697.0,-3150006.0,29010000.0,0.4379999935626984,12706379.813253881,-5121056.0
296,2020-06-30,AIHS,15843629.0,832616.0,,29010000.0,0.7360000014305115,21351360.041499138,-1742377.0
297,2020-09-30,AIHS,19998122.0,4900588.0,,43360000.0,0.6100000143051147,26449600.620269775,-2305788.0
298,2019-12-31,AIM,20219000.0,12129000.0,-4000.0,10390000.0,0.5400000214576721,5610600.222945213,-3009000.0
299,2020-03-31,AIM,42407000.0,34342000.0,,28050000.0,2.559999942779541,71807998.39496613,-3325000.0
300,2020-06-30,AIM,50123000.0,46255000.0,,34250000.0,2.4800000190734863,84940000.6532669,-3340000.0
301,2020-09-30,AIM,64164000.0,60379000.0,,40690000.0,2.150000095367432,87483503.88050081,-3355000.0
302,2019-12-31,AIMC,4283700000.0,1922300000.0,-100000.0,64220000.0,35.7404670715332,2295252795.3338623,54500000.0
303,2020-03-31,AIMC,4216200000.0,1757100000.0,-1900000.0,64560000.0,17.45121192932129,1126650242.1569824,51100000.0
304,2020-06-30,AIMC,4100700000.0,1808500000.0,-100000.0,64580000.0,31.829105377197266,2055523625.2593994,53600000.0
305,2020-09-30,AIMC,4145900000.0,1895800000.0,-1900000.0,64670000.0,36.97000122070313,2390849978.9428716,67800000.0
306,2019-12-31,AIN,1474368000.0,698683000.0,-490000.0,32310000.000000004,74.9674301147461,2422197667.007447,44631000.0
307,2020-03-31,AIN,1483631000.0,666961000.0,-490000.0,32320000.0,47.018775939941406,1519646838.3789062,39851000.0
308,2020-06-30,AIN,1461960000.0,703311000.0,,32340000.000000004,58.49655151367188,1891778475.952149,54810000.0
309,2020-09-30,AIN,1490692000.0,746809000.0,,32340000.000000004,49.5099983215332,1601153345.718384,39099000.0
310,2019-12-31,AINC,782500000.0,41396000.0,-12389000.0,2201000.0,23.60000038146973,51943600.839614876,-8082000.0
311,2020-03-31,AINC,610674000.0,-143073000.0,-17000.0,2456000.0,5.75,14122000.0,225000.0
312,2020-06-30,AINC,616007000.0,-159414000.0,-17000.0,2474000.0,10.149999618530273,25111099.056243896,-10985000.0
313,2020-09-30,AINC,601841000.0,-180773000.0,-1000.0,2539000.0,5.800000190734862,14726200.484275816,-8100000.0
314,2019-12-31,AINV,3060024000.0,1215882000.0,-7850000.0,66550000.0,15.328533172607422,1020113882.6370239,54420000.0
315,2020-03-31,AINV,2871058000.0,1024315000.0,-14954000.0,65260000.00000001,6.234982013702393,406894926.2142182,57739000.0
316,2020-06-30,AINV,2808975000.0,997943000.0,,65260000.00000001,9.20309829711914,600594194.8699952,43621000.0
317,2020-09-30,AINV,2653369000.0,1007738000.0,,65260000.00000001,8.270000457763674,539700229.8736573,41751000.0
318,2019-12-31,AIRG,54726000.0,47904000.0,-428000.0,9681000.0,10.6899995803833,103489885.93769073,-90000.0
319,2020-03-31,AIRG,52342000.0,47235000.0,-190000.0,9697000.0,7.389999866485598,71660828.70531085,-1310000.0
320,2020-06-30,AIRG,51322000.0,46779000.0,-418000.0,9654000.0,10.739999771118164,103683957.79037476,-598000.0
321,2020-09-30,AIRG,54249000.0,48064000.0,,9768000.0,13.34000015258789,130305121.49047852,-200000.0
322,2019-12-31,AIRT,158375000.0,22388000.0,-6041000.0,2913000.0,20.149999618530273,58696948.88877869,3701000.0
323,2020-03-31,AIRT,151427000.0,24006000.0,-6041000.0,2882000.0,12.510000228881836,36053820.65963745,2095000.0
324,2020-06-30,AIRT,153150000.0,23501000.0,,2882000.0,11.75,33863500.0,-268000.0
325,2020-09-30,AIRT,148401000.0,19678000.0,,2882000.0,9.739999771118164,28070679.34036255,-3558000.0
326,2019-12-31,AIT,2418997000.0,962241000.0,-234000.0,38680000.0,65.33637237548828,2527210883.4838867,58775000.0
327,2020-03-31,AIT,2289529000.0,830560000.0,-616000.0,38710000.0,44.99650955200195,1741814884.7579956,59047000.0
328,2020-06-30,AIT,2283551000.0,843542000.0,-3000.0,38710000.0,61.80834579467773,2392601065.7119746,48558000.0
329,2020-09-30,AIT,2249253000.0,885406000.0,-1797000.0,38760000.0,54.84516143798828,2125798457.3364258,52237000.0
330,2019-12-31,AIZ,44291200000.0,5649900000.0,-107500000.0,59950000.0,129.02264404296878,7734907510.375978,210500000.0
331,2020-03-31,AIZ,43423300000.0,5367100000.0,-56600000.0,59710000.0,102.91424560546876,6145009605.10254,134700000.0
332,2020-06-30,AIZ,44233200000.0,5964900000.0,-43300000.0,59570000.0,102.76377868652344,6121638296.356201,253500000.0
333,2020-09-30,AIZ,43582600000.0,5933500000.0,-66600000.0,59080000.0,121.30999755859376,7166994655.76172,165300000.0
334,2019-12-31,AJRD,2707800000.0,576700000.0,-1000000.0,77300000.0,45.65999984741211,3529517988.204956,42300000.0
335,2020-03-31,AJRD,2740500000.0,616800000.0,-8400000.0,77600000.0,41.83000183105469,3246008142.0898438,47900000.0
336,2020-06-30,AJRD,2764200000.0,671300000.0,-300000.0,77600000.0,39.63999938964844,3076063952.6367188,61700000.0
337,2020-09-30,AJRD,2854800000.0,708900000.0,-12400000.0,77400000.0,39.88999938964844,3087485952.758789,47400000.0
338,2019-12-31,AKAM,7006886000.0,3657958000.0,-56881000.0,162000000.0,86.37999725341797,13993559555.05371,146322000.0
339,2020-03-31,AKAM,6947956000.0,3672218000.0,-131385000.0,162180000.0,91.48999786376952,14837847853.54614,162991000.0
340,2020-06-30,AKAM,7224798000.0,3904295000.0,-40425000.0,162630000.0,107.08999633789062,17416046104.431152,190599000.0
341,2020-09-30,AKAM,7514393000.0,4107617000.0,-26567000.0,162800000.0,110.54000091552734,17995912149.04785,182230000.0
342,2019-12-31,AKTS,69307000.0,44194000.0,-79000.0,36210000.0,8.0,289680000.0,-7925000.0
343,2020-03-31,AKTS,62914000.0,38495000.0,-79000.0,36350000.0,5.369999885559082,195199495.84007263,-8212000.0
344,2020-06-30,AKTS,71433000.0,41495000.0,,37990000.0,8.289999961853027,314937098.5507965,-8228000.0
345,2020-09-30,AKTS,64346000.0,35185000.0,,38580000.0,8.159999847412111,314812794.11315924,-10320000.0
346,2019-12-31,AL,21709155000.0,5623444000.0,-183000.0,113350000.0,46.43370056152344,5263259958.648682,323418000.0
347,2020-03-31,AL,22682345000.0,5736269000.0,-8413000.0,113640000.0,21.93829727172852,2493068101.959229,289741000.0
348,2020-06-30,AL,22993720000.0,5869701000.0,-198000.0,113780000.0,29.14967918395996,3316650497.5509644,296856000.0
349,2020-09-30,AL,23604765000.0,5977223000.0,-7000.0,113780000.0,29.420000076293945,3347407608.680725,271673000.0
350,2019-12-31,ALAC,119530814.0,5000008.0,-105879118.0,14690000.0,10.350000381469727,152041505.60379028,-112427.0
351,2020-03-31,ALAC,120788298.0,5000009.0,-105879118.0,14690000.0,10.5,154245000.0,-149055.0
352,2020-06-30,ALAC,15038947.0,5000009.0,-105879118.0,4616000.0,10.699999809265137,49391199.11956787,-146045.0
353,2020-09-30,ALAC,15195008.0,5000006.0,,4616000.0,10.75,49622000.0,-100347.0
354,2019-12-31,ALB,9860863000.0,3932250000.0,-257000.0,106040000.0,72.02056121826172,7637060311.584473,211600000.0
355,2020-03-31,ALB,9847638000.0,3878004000.0,-3825000.0,106320000.0,55.89031982421875,5942258803.7109375,132154000.0
356,2020-06-30,ALB,10170253000.0,4024472000.0,-194000.0,106340000.0,76.90605163574219,8178189530.944824,127196000.0
357,2020-09-30,ALB,10231983000.0,4124881000.0,-784000.0,106460000.0,89.27999877929688,9504748670.043945,155552000.0
358,2019-12-31,ALCO,405069000.0,194486000.0,-238000.0,7475000.0,35.50056076049805,265366691.6847229,2854000.0
359,2020-03-31,ALCO,472284000.0,197871000.0,,7480000.0,30.84326171875,230707597.65625,3664000.0
360,2020-06-30,ALCO,469932000.0,199546000.0,,7486000.0,31.058757781982425,232505860.75592044,3664000.0
361,2020-09-30,ALCO,423937000.0,216341000.0,,7492000.0,28.6200008392334,214421046.28753662,-2663000.0
362,2019-12-31,ALEX,2084300000.0,1125100000.0,-900000.0,72300000.0,20.73178100585937,1498907766.7236326,12400000.0
363,2020-03-31,ALEX,2174600000.0,1107800000.0,-900000.0,72310000.0,11.220000267028807,811318219.308853,12200000.0
364,2020-06-30,ALEX,2106200000.0,1104600000.0,-100000.0,72350000.0,12.1899995803833,881946469.6407318,9100000.0
365,2020-09-30,ALEX,2114900000.0,1110200000.0,,72350000.0,11.210000038146973,811043502.7599335,1100000.0
366,2019-12-31,ALG,1212763000.0,569757000.0,-710000.0,11670000.0,124.94564819335938,1458115714.416504,22189000.0
367,2020-03-31,ALG,1249876000.0,560409000.0,-710000.0,11760000.0,88.44415283203125,1040103237.3046875,25856000.0
368,2020-06-30,ALG,1189688000.0,577151000.0,-710000.0,11790000.0,102.39379119873048,1207222798.2330325,23361000.0
369,2020-09-30,ALG,1173459000.0,605213000.0,,11800000.0,107.91032409667969,1273341824.3408203,31723000.0
370,2019-12-31,ALGN,2500702000.0,1346169000.0,-102377000.0,78430000.0,279.04000854492193,21885107870.178226,151150000.0
371,2020-03-31,ALGN,3964840000.0,2852989000.0,-45395000.0,78760000.0,173.9499969482422,13700301759.643555,69918000.0
372,2020-06-30,ALGN,4025857000.0,2845045000.0,-1643000.0,78780000.0,274.44000244140625,21620383392.333984,-73000000.0
373,2020-09-30,ALGN,4415091000.0,3033471000.0,-1636000.0,78850000.0,327.3599853515625,25812334844.970703,177069000.0
374,2019-12-31,ALGT,3010803000.0,883551000.0,-20000.0,16300000.0,173.10972595214844,2821688533.0200195,92730000.0
375,2020-03-31,ALGT,3191907000.0,809903000.0,-33773000.0,16200000.0,81.80000305175781,1325160049.4384766,55095000.0
376,2020-06-30,ALGT,3272969000.0,736560000.0,,16239999.999999998,109.20999908447266,1773570385.1318357,-32083000.0
377,2020-09-30,ALGT,3223093000.0,711698000.0,,16300000.0,119.8000030517578,1952740049.743652,-77405000.0
378,2019-12-31,ALK,12993000000.0,4331000000.0,-22000000.0,123000000.0,67.36795043945311,8286257904.052732,244000000.0
379,2020-03-31,ALK,13363000000.0,4015000000.0,-31000000.0,122580000.0,28.46999931335449,3489852515.830993,-156000000.0
380,2020-06-30,ALK,13998000000.0,3861000000.0,,123640000.0,36.2599983215332,4483186192.474365,-594000000.0
381,2020-09-30,ALK,14749000000.0,3454000000.0,,123660000.0,36.63000106811523,4529665932.083129,-527000000.0
382,2019-12-31,ALKS,1805403000.0,1085442000.0,-87000.0,157780000.0,20.399999618530273,3218711939.8117065,3467000.0
383,2020-03-31,ALKS,1825946000.0,1063018000.0,-7283000.0,158680000.0,14.420000076293945,2288165612.1063232,-37370000.0
384,2020-06-30,ALKS,1802337000.0,1061846000.0,-123000.0,159030000.0,19.40999984741211,3086772275.7339478,-33661000.0
385,2020-09-30,ALKS,1876820000.0,1084358000.0,-201000.0,159110000.0,16.569999694824222,2636452651.443482,-10667000.0
386,2019-12-31,ALL,119950000000.0,23750000000.0,-799000000.0,319000000.0,110.63321685791016,35291996177.67334,2375000000.0
387,2020-03-31,ALL,116107000000.0,22203000000.0,-414000000.0,315490000.0,90.69352722167969,28612900903.167725,746000000.0
388,2020-06-30,ALL,121266000000.0,25016000000.0,-407000000.0,312720000.0,96.42688751220705,30154616262.817387,1679000000.0
389,2020-09-30,ALL,122750000000.0,25293000000.0,-916000000.0,304060000.0,94.13999938964844,28624208214.416504,1719000000.0
390,2019-12-31,ALLE,2967200000.0,757400000.0,-46300000.0,92720000.0,123.3959503173828,11441272513.427732,147600000.0
391,2020-03-31,ALLE,2757700000.0,611300000.0,-94100000.0,92220000.0,91.43637084960938,8432262119.750977,125700000.0
392,2020-06-30,ALLE,2833900000.0,677500000.0,,92230000.0,101.89006042480469,9397320272.979736,111400000.0
393,2020-09-30,ALLE,3027700000.0,824300000.0,,92250000.0,98.91000366210938,9124447837.82959,169900000.0
394,2020-03-31,ALLY,182527000000.0,13519000000.0,-104000000.0,373150000.0,14.048885345458984,5242341566.65802,0.0
395,2020-06-30,ALLY,184061000000.0,13826000000.0,-1000000.0,373840000.0,19.51199722290039,7294365041.809082,0.0
396,2020-09-30,ALLY,185270000000.0,14126000000.0,-1000000.0,373860000.0,24.89072608947754,9305646855.812073,0.0
397,2020-01-31,ALOT,116664000.0,71375000.0,-54000.0,7062000.0,12.326614379882812,87050550.75073242,-1645000.0
398,2020-05-02,ALOT,120000000.0,71562000.0,-54000.0,7084000.0,6.989999771118164,49517158.378601074,663000.0
399,2020-08-01,ALOT,116479000.0,72557000.0,-37000.0,7117000.0,6.78000020980835,48253261.493206024,204000.0
400,2020-10-31,ALOT,113309000.0,73038000.0,,7122000.0,7.889999866485598,56192579.049110435,417000.0
